location,location-href,type,type-href,restaurant,restaurant-href,nextPage,nextPage-href,phone,cuisines,cost,highlights,featuredIn,rating,operationalHours,knownFor,favFood,favService,favLook,recommendedDishes
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","54 BTM Lounge Cafe","https://www.zomato.com/bangalore/54-btm-lounge-cafe-1-btm","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=15","+91 8123166579","Cafe, Continental, North Indian, Chinese","Average ₹600 for two people (approx.)","Highlights
        
            Rooftop","null","3.1/5                                                    
                                                
                                                
                                                    Based on 4 votes                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Desi Dhaba","https://www.zomato.com/bangalore/desi-dhaba-jp-nagar","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=5","Not Available","North Indian","Average ₹500 for two people (approx.)","Highlights
        
            Outdoor Seating","null","2.7/5                                                    
                                                
                                                
                                                    Based on 13 votes                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/jp-nagar-restaurants?desserts-bakes=1&ref_page=subzone","Swensen's","https://www.zomato.com/bangalore/swensens-jp-nagar","","","+91 8042064289","Ice Cream, Desserts","Average ₹500 for two people (approx.)","Highlights
                
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Desserts and Bakes","null","4.0/5                                                    
                                                
                                                
                                                    120  votes                                                
												·","Today  11 AM to 11 PM","null","Banana Split,                                         
                                                                            
                                            Hot Fudge Sundae,                                         
                                                                            
                                            Chocolate Ice Cream,                                         
                                                                            
                                            Oreo Brownie,                                         
                                                                            
                                            Coffee,                                         
                                                                            
                                            Donut,                                         
                                                                            
                                            Chocolate Earthquake","Service
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Courteous Staff,                                         
                                                                            
                                            Friendly Staff,                                         
                                                                            
                                            Prompt Service","Look & Feel
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Decor","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Kalpavriksha Upahara","https://www.zomato.com/bangalore/kalpavriksha-upahara-jayanagar","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=12","+91 7204715751","South Indian, North Indian, Chinese","Average ₹350 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only","null","3.5/5                                                    
                                                
                                                
                                                    70  votes                                                
												·","Today  6:30 AM to 10:30 PM","null","Pav Bhaji","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-jp-nagar?ref_page=subzone","Night Spoon","https://www.zomato.com/bangalore/night-spoon-btm","","https://www.zomato.com/bangalore/delivery-in-jp-nagar?ref_page=subzone&page=6","080 42171421","Fast Food, Street Food, North Indian, Biryani","Average ₹500 for two people (approx.)","Highlights
                
        
                Delivery Only
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available","null","2.1/5                                                    
                                                
                                                
                                                    28  votes                                                
												·","Today  7 PM to 4 AM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Shivaji Military Hotel","https://www.zomato.com/bangalore/shivaji-military-hotel-jayanagar","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=11","+91 9845149217","South Indian, Biryani","Average ₹300 for two people (approx.)","Highlights
                
                Breakfast","Brilliant biryanis","4.1/5                                                    
                                                
                                                
                                                    1227  votes                                                
												·","Today  8 AM to 3:30 PM","Their Donne Biriyani","Mutton Biryani,                                         
                                                                            
                                            Mutton Fry,                                         
                                                                            
                                            Chicken Donne Biryani,                                         
                                                                            
                                            Chicken Leg Fry,                                         
                                                                            
                                            Mutton Dry,                                         
                                                                            
                                            Chicken Curry,                                         
                                                                            
                                            Mutton Chops","Service
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Prompt Service","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Dev's Gugababa","https://www.zomato.com/bangalore/devs-gugababa-btm","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=13","+91 9731495358","Bengali, North Indian, Chinese","Average ₹500 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
                Home Delivery","null","3.1/5                                                    
                                                
                                                
                                                    Based on 28 votes                                                
												·","Today  11:30 AM to 4:30 PM, 6 PM to 10 PM","null","Aloo Bhaja,                                         
                                                                            
                                            Veg Thali,                                         
                                                                            
                                            Luchi","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","SV Juice Corner","https://www.zomato.com/bangalore/sv-juice-corner-jp-nagar","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=6","+91 9845351562","Beverages, Fast Food","Average ₹150 for two people (approx.)","Highlights
                
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Outdoor Seating","null","3.0/5                                                    
                                                
                                                
                                                    Based on 6 votes                                                
												·","Today  10 AM to 10 PM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-jp-nagar?ref_page=subzone","Just Bake","https://www.zomato.com/bangalore/just-bake-1-jp-nagar","","","+91 8970010111","Bakery","Average ₹400 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Desserts and Bakes","null","3.3/5                                                    
                                                
                                                
                                                    Based on 21 votes                                                
												·","Today  9:30 AM to 10 PM","Delicious and rich signature cakes.","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-jp-nagar?ref_page=subzone","TGI Fridays","https://www.zomato.com/bangalore/tgi-fridays-bannerghatta-road","","https://www.zomato.com/bangalore/delivery-in-jp-nagar?ref_page=subzone&page=10","080 67080290","American, Burger","Average ₹2,500 for two people (approx.) with alcohol","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Nightlife","Happy hours","3.7/5                                                    
                                                
                                                
                                                    1035  votes                                                
												·","Today  12 Noon to 11:30 PM","Their American Cuisine and Cocktails","Long Island Iced Tea,                                         
                                                                            
                                            Nachos,                                         
                                                                            
                                            Pork Ribs,                                         
                                                                            
                                            Beer,                                         
                                                                            
                                            Onion Rings,                                         
                                                                            
                                            Fajitas,                                         
                                                                            
                                            Chocolate Cake","Service
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Courteous Staff,                                         
                                                                            
                                            Friendly Staff,                                         
                                                                            
                                            Prompt Service","Look & Feel
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Decor","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Shriyas Upahara","https://www.zomato.com/bangalore/shriyas-upahara-jayanagar","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=14","+91 9845479571","South Indian, North Indian, Chinese","Average ₹150 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only","null","3.0/5                                                    
                                                
                                                
                                                    Based on 7 votes                                                
												·","Today  6 AM to 11 PM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Cafe Peony","https://www.zomato.com/bangalore/cafe-peony-jp-nagar","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=5","080 73352409","Cafe, Continental","Average ₹500 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            WifiSmoking AreaDesserts and Bakes","null","3.2/5                                                    
                                                
                                                
                                                    Based on 11 votes                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Kaffix","https://www.zomato.com/bangalore/kaffix-btm","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=15","+91 9731525312","Juices, Burger","Average ₹400 for two people (approx.)","Highlights
                
                Breakfast","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  8 AM to 10 PM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Delhi Zaika","https://www.zomato.com/bangalore/delhi-zaika-jp-nagar","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=2","+91 9743028369","North Indian","Average ₹450 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Outdoor Seating","null","3.3/5                                                    
                                                
                                                
                                                    178  votes                                                
												·","Today  11:30 AM to 4 PM, 7 PM to 10:30 PM","null","Lassi,                                         
                                                                            
                                            Laccha Paratha,                                         
                                                                            
                                            Dal Makhani,                                         
                                                                            
                                            Buttermilk,                                         
                                                                            
                                            Kalmi Kebab,                                         
                                                                            
                                            Garlic Naan,                                         
                                                                            
                                            Paneer Tikka","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Mysuru Coffee Thindi","https://www.zomato.com/bangalore/mysuru-coffee-thindi-jayanagar","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=12","+91 7899922729","South Indian","Average ₹300 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only","null","3.7/5                                                    
                                                
                                                
                                                    44  votes                                                
												·","Today  6:30 AM to 10 PM","null","Masala Dosa,                                         
                                                                            
                                            Buttermilk,                                         
                                                                            
                                            Filter Coffee","Service
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Prompt Service","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/jp-nagar-restaurants?desserts-bakes=1&ref_page=subzone","Natural Ice Cream","https://www.zomato.com/bangalore/natural-ice-cream-bannerghatta-road","","https://www.zomato.com/bangalore/jp-nagar-restaurants?desserts-bakes=1&ref_page=subzone&page=2","080 42192049","Ice Cream, Desserts","Average ₹150 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Desserts and Bakes","Frozen delights","4.1/5                                                    
                                                
                                                
                                                    216  votes                                                
												·","Today  11 AM to 11 PM","their Natural Ice Cream flavours","Chocolate Almond,                                         
                                                                            
                                            Tender Coconut Ice Cream,                                         
                                                                            
                                            Choco Almond,                                         
                                                                            
                                            Custard Apple","Service
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Prompt Service","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Siddique Kabab Centre","https://www.zomato.com/bangalore/siddique-kabab-centre-jayanagar","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=13","+91 9845506180","Mughlai, Fast Food","Average ₹300 for two people (approx.)","null","null","3.4/5                                                    
                                                
                                                
                                                    35  votes                                                
												·","Today  6 PM to 11 PM","null","Grilled Chicken,                                         
                                                                            
                                            Grill Chicken,                                         
                                                                            
                                            Rumali Roti","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/jp-nagar-restaurants?desserts-bakes=1&ref_page=subzone","Cakewala","https://www.zomato.com/bangalore/cakewala-jp-nagar","","","080 42066037","Bakery, Desserts","Average ₹150 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Desserts and Bakes","null","3.6/5                                                    
                                                
                                                
                                                    128  votes                                                
												·","Today  8 AM to 10 PM","null","Brownie,                                         
                                                                            
                                            Veg Puff,                                         
                                                                            
                                            Lava Cake,                                         
                                                                            
                                            Chocolate Cake","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Kamat Refreshments","https://www.zomato.com/bangalore/kamat-refreshments-btm","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=16","080 26680724","North Indian, South Indian","Average ₹200 for two people (approx.)","Highlights
                
                Breakfast","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  9 AM to 10 PM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Bhavani Chats and Juice","https://www.zomato.com/bangalore/bhavani-chats-and-juice-jayanagar","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=13","080 41213978","Beverages, Street Food","Average ₹150 for two people (approx.)","Highlights
                
        
        
        
                Vegetarian Only","null","3.6/5                                                    
                                                
                                                
                                                    Based on 64 votes                                                
												·","Today  9 AM to 11 PM","null","Panipuri,                                         
                                                                            
                                            Aloo Tikki,                                         
                                                                            
                                            Vada Pav,                                         
                                                                            
                                            Pav Bhaji,                                         
                                                                            
                                            Papdi Chaat,                                         
                                                                            
                                            Tikki Chaat,                                         
                                                                            
                                            Bhelpuri","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Mom's Momos","https://www.zomato.com/bangalore/moms-momos-1-bannerghatta-road","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=10","+91 9899300241","Chinese","Average ₹100 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Outdoor Seating","null","3.0/5                                                    
                                                
                                                
                                                    Based on 4 votes                                                
												·","Today  5 PM to 10:30 PM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/jp-nagar-restaurants?desserts-bakes=1&ref_page=subzone","The Sandesh Factory","https://www.zomato.com/bangalore/the-sandesh-factory-bannerghatta-road","","https://www.zomato.com/bangalore/jp-nagar-restaurants?desserts-bakes=1&ref_page=subzone&page=3","+91 9980995072","Mithai, Desserts","Average ₹150 for two people (approx.)","Highlights
                
        
                Delivery Only
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available
        
        
        
            
    
        
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Desserts and Bakes","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11 AM to 10 PM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Sky Waft","https://www.zomato.com/bangalore/sky-waft-bannerghatta-road","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=9","+91 8549999940","Continental, North Indian, South Indian, Andhra","Average ₹1,400 for two people (approx.) with alcohol","Highlights
                
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Live Sports ScreeningOutdoor SeatingSmoking AreaNightlifeLive MusicValet Parking Available","null","3.2/5                                                    
                                                
                                                
                                                    Based on 22 votes                                                
												·","Today  11:30 AM to 11:30 PM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Cafe Chocolicious","https://www.zomato.com/bangalore/cafe-chocolicious-jp-nagar","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=6","+91 7760195959","Cafe","Average ₹200 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            WifiDesserts and Bakes","null","3.0/5                                                    
                                                
                                                
                                                    5  votes                                                
												·","Today  11 AM to 11:30 PM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Swadist","https://www.zomato.com/bangalore/swadist-jp-nagar","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=5","080 26588911","Street Food, North Indian","Average ₹400 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Self ServiceAll Day Breakfast","null","3.3/5                                                    
                                                
                                                
                                                    22  votes                                                
												·","Today  9:30 AM to 10:30 PM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-jp-nagar?ref_page=subzone","Ammi's Biryani","https://www.zomato.com/bangalore/ammis-biryani-4-bannerghatta-road","","https://www.zomato.com/bangalore/delivery-in-jp-nagar?ref_page=subzone&page=3","080 39457777","Biryani, North Indian","Average ₹500 for two people (approx.)","Highlights
                
        
                Home Delivery","null","2.9/5                                                    
                                                
                                                
                                                    Based on 52 votes                                                
												·","Today  11 AM to 11 PM","Home-like taste with natural ingredients enhancing the flavour and aroma, meat marinated in hand-picked spices","Chicken Biryani,                                         
                                                                            
                                            Dal Makhani","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Five Star Chicken","https://www.zomato.com/bangalore/five-star-chicken-jp-nagar","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=4","+91 9035376747","Fast Food, Burger","Average ₹300 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
                
         Serves Halal   
        
        
        
        
        
            
    

            Outdoor Seating","null","2.8/5                                                    
                                                
                                                
                                                    Based on 38 votes                                                
												·","Today  11 AM to 10:30 PM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Wow","https://www.zomato.com/bangalore/wow-2-bannerghatta-road","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=10","+91 9880747325","North Indian","Average ₹300 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11:30 AM to 10:30 PM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-jp-nagar?ref_page=subzone","Districts of Cuisine","https://www.zomato.com/bangalore/districts-of-cuisine-jp-nagar","","https://www.zomato.com/bangalore/delivery-in-jp-nagar?ref_page=subzone&page=9","+91 9663924344","North Indian, Gujarati, Maharashtrian, South Indian","Average ₹700 for two people (approx.)","Highlights
                
        
                Delivery Only
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  12:30 PM to 4 PM, 7 PM to 11 PM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/caf%C3%A9s-in-jp-nagar?ref_page=subzone","","","null","https://www.zomato.com/bangalore/caf%C3%A9s-in-jp-nagar?ref_page=subzone&page=2","","","","","","","","","","","",""
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","iTiffin","https://www.zomato.com/itiffin-1","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=14","null","Healthy Food","Average ₹200 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Slot Based DeliveryVariable MenuMeal Boxes Available","null","2.7/5                                                    
                                                
                                                
                                                    18  votes                                                
												·","Today  9 AM to 6 PM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Grill Inn","https://www.zomato.com/bangalore/grill-inn-jayanagar","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=13","+91 9980296395","Fast Food","Average ₹450 for two people (approx.)","null","null","3.4/5                                                    
                                                
                                                
                                                    43  votes                                                
												·","Today  11:30 AM to 10:30 PM","null","Fries,                                         
                                                                            
                                            Paneer Tikka Sandwich","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/jp-nagar-restaurants?desserts-bakes=1&ref_page=subzone","M. R. G Sweets Angadi","https://www.zomato.com/bangalore/m-r-g-sweets-angadi-jp-nagar","","","080 42164166","Street Food, Mithai","Average ₹150 for two people (approx.)","Highlights
                
        
        
                Takeaway Only
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available
        
        
        
            
    
        
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Desserts and Bakes","null","2.9/5                                                    
                                                
                                                
                                                    Based on 11 votes                                                
												·","Today  9 AM to 10 PM","null","null","null","null","null"
