location,location-href,type,type-href,restaurant,restaurant-href,nextPage,nextPage-href,phone,cuisines,cost,highlights,featuredIn,rating,operationalHours,knownFor,favFood,favService,favLook,recommendedDishes
"Whitefield                        (669 places)","https://www.zomato.com/bangalore/whitefield-restaurants","See more ›","https://www.zomato.com/bangalore/whitefield-restaurants/north-indian?ref_page=subzone","Baba Fattoosh","https://www.zomato.com/bangalore/baba-fattoosh-whitefield","","","+91 7795775000","North Indian","Average ₹300 for two people (approx.)","Highlights
                
        
                Delivery Only
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available","null","3.2/5                                                    
                                                
                                                
                                                    14  votes                                                
												·","Today  Closed","null","null","null","null","null"
"Whitefield                        (669 places)","https://www.zomato.com/bangalore/whitefield-restaurants","See more ›","https://www.zomato.com/bangalore/whitefield-restaurants/chinese?ref_page=subzone","Waah Chef","https://www.zomato.com/bangalore/waah-chef-whitefield","","https://www.zomato.com/bangalore/whitefield-restaurants/chinese?ref_page=subzone&page=5","+91 9008667000","Biryani, Mughlai, Chinese, North Indian","Average ₹600 for two people (approx.)","Highlights
        
            Bulk Orders Accepted","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11 AM to 8:30 PM","null","null","null","null","null"
"Whitefield                        (669 places)","https://www.zomato.com/bangalore/whitefield-restaurants","See more ›","https://www.zomato.com/bangalore/whitefield-restaurants/chinese?ref_page=subzone","Chopsticks","https://www.zomato.com/bangalore/chopsticks-whitefield","","","+91 7022434882","Chinese, Thai","Average ₹500 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Smoking Area","null","3.3/5                                                    
                                                
                                                
                                                    Based on 35 votes                                                
												·","Today  11 AM to 10 PM","null","Momos,                                         
                                                                            
                                            Rice Noodle","null","null","null"
"Whitefield                        (669 places)","https://www.zomato.com/bangalore/whitefield-restaurants","See more ›","https://www.zomato.com/bangalore/whitefield-restaurants/chinese?ref_page=subzone","U.P. Dhaba","https://www.zomato.com/bangalore/u-p-dhaba-whitefield","","https://www.zomato.com/bangalore/whitefield-restaurants/chinese?ref_page=subzone&page=3","+91 9632703984","North Indian, Chinese","Average ₹350 for two people (approx.)","Highlights
                
        
                Home Delivery","null","2.8/5                                                    
                                                
                                                
                                                    Based on 20 votes                                                
												·","Today  12 Noon to 4 PM, 7:30 PM to 11 PM","null","null","null","null","null"
"Whitefield                        (669 places)","https://www.zomato.com/bangalore/whitefield-restaurants","See more ›","https://www.zomato.com/bangalore/whitefield-restaurants?desserts-bakes=1&ref_page=subzone","The Cake Shop","https://www.zomato.com/bangalore/the-cake-shop-whitefield","","https://www.zomato.com/bangalore/whitefield-restaurants?desserts-bakes=1&ref_page=subzone&page=2","+91 9731207900","Bakery","Average ₹700 for two people (approx.)","Highlights
        
            Wallet AcceptedDesserts and Bakes","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"Whitefield                        (669 places)","https://www.zomato.com/bangalore/whitefield-restaurants","See more ›","https://www.zomato.com/bangalore/whitefield-restaurants?buffet=1&ref_page=subzone","Panchavati Gaurav Thali","https://www.zomato.com/bangalore/panchavati-gaurav-thali-whitefield","","","080 49652477","Rajasthani, Gujarati","Average ₹800 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Paid ParkingServes Jain FoodBuffet","Veggie friendly","3.4/5                                                    
                                                
                                                
                                                    124  votes                                                
												·","Today  12 Noon to 4 PM, 7 PM to 11 PM","null","Rajasthani Thali,                                         
                                                                            
                                            Buttermilk,                                         
                                                                            
                                            Jalebi,                                         
                                                                            
                                            Aamras,                                         
                                                                            
                                            Khichdi,                                         
                                                                            
                                            Dhokla,                                         
                                                                            
                                            Dal Bati Churma","Service
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Courteous Staff","null","null"
"Whitefield                        (669 places)","https://www.zomato.com/bangalore/whitefield-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-whitefield?ref_page=subzone","Mojo Pizza","https://www.zomato.com/bangalore/mojo-pizza-itpl-main-road-whitefield","","https://www.zomato.com/bangalore/delivery-in-whitefield?ref_page=subzone&page=3","022 33252828","Pizza, Fast Food","Average ₹500 for two people (approx.)","Highlights
                
        
                Delivery Only
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available","null","3.3/5                                                    
                                                
                                                
                                                    11  votes                                                
												·","Today  11 AM to 1 AM","Their doubly-loaded toppings on each pizza.","null","null","null","null"
"Whitefield                        (669 places)","https://www.zomato.com/bangalore/whitefield-restaurants","See more ›","https://www.zomato.com/bangalore/whitefield-restaurants?buffet=1&ref_page=subzone","Mainland China","https://www.zomato.com/bangalore/mainland-china-whitefield","","","080 28475486","Chinese","Average ₹1,700 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                                Serves Non Veg
                    
        
        
        
        
        
            
    
        
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Buffet","ICICI Bank Culinary Treats","3.7/5                                                    
                                                
                                                
                                                    490  votes                                                
												·","Today  12 Noon to 3:30 PM, 7 PM to 11 PM","The best of its kind, authentic Chinese food in town.","Dim Sum,                                         
                                                                            
                                            Crab Cake,                                         
                                                                            
                                            Veg Noodle,                                         
                                                                            
                                            Chicken Tai Pei,                                         
                                                                            
                                            Jasmine Tea,                                         
                                                                            
                                            Beer,                                         
                                                                            
                                            Kimchi Salad","Service
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Courteous Staff,                                         
                                                                            
                                            Friendly Staff,                                         
                                                                            
                                            Prompt Service","Look & Feel
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Decor","Exotic Vegetables In Chilli Basil Sauce"
"Whitefield                        (669 places)","https://www.zomato.com/bangalore/whitefield-restaurants","See more ›","https://www.zomato.com/bangalore/drinks-and-nightlife-in-whitefield?ref_page=subzone","Bhagini","https://www.zomato.com/bangalore/bhagini-2-whitefield","","","080 65951222","Andhra, South Indian, Chinese, North Indian","Average ₹700 for two people (approx.) with alcohol","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Nightlife","null","2.2/5                                                    
                                                
                                                
                                                    Based on 30 votes                                                
												·","Today  12 Noon to 11:30 PM","null","null","null","null","null"
"Whitefield                        (669 places)","https://www.zomato.com/bangalore/whitefield-restaurants","See more ›","https://www.zomato.com/bangalore/whitefield-restaurants?desserts-bakes=1&ref_page=subzone","The French Loaf","https://www.zomato.com/bangalore/the-french-loaf-1-whitefield","","https://www.zomato.com/bangalore/whitefield-restaurants?desserts-bakes=1&ref_page=subzone&page=2","+91 8867778115","Bakery, Desserts","Average ₹400 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Desserts and Bakes","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  9:30 AM to 11 PM","null","null","null","null","null"
"Whitefield                        (669 places)","https://www.zomato.com/bangalore/whitefield-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-whitefield?ref_page=subzone","Nalaas Aappakadi","https://www.zomato.com/bangalore/nalaas-aappakadi-whitefield","","https://www.zomato.com/bangalore/dine-out-in-whitefield?ref_page=subzone&page=8","+91 7349700124","South Indian, Chettinad","Average ₹300 for two people (approx.)","Highlights
        
            Outdoor Seating","null","3.2/5                                                    
                                                
                                                
                                                    Based on 8 votes                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"Whitefield                        (669 places)","https://www.zomato.com/bangalore/whitefield-restaurants","See more ›","https://www.zomato.com/bangalore/whitefield-restaurants/chinese?ref_page=subzone","Fujian Express","https://www.zomato.com/bangalore/fujian-express-whitefield","","","080 28026554","Chinese","Average ₹300 for two people (approx.)","Highlights
        
            Outdoor Seating","null","3.1/5                                                    
                                                
                                                
                                                    Based on 5 votes                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"Whitefield                        (669 places)","https://www.zomato.com/bangalore/whitefield-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-whitefield?ref_page=subzone","Real Ambur Dum Biryani","https://www.zomato.com/bangalore/real-ambur-dum-biryani-2-whitefield","","https://www.zomato.com/bangalore/dine-out-in-whitefield?ref_page=subzone&page=11","+91 7795768979","Biryani","Average ₹250 for two people (approx.)","null","null","3.0/5                                                    
                                                
                                                
                                                    Based on 4 votes                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"Whitefield                        (669 places)","https://www.zomato.com/bangalore/whitefield-restaurants","See more ›","https://www.zomato.com/bangalore/whitefield-restaurants/chinese?ref_page=subzone","Foodie","https://www.zomato.com/bangalore/foodie-whitefield","","https://www.zomato.com/bangalore/whitefield-restaurants/chinese?ref_page=subzone&page=3","+91 9986374891","Chinese, North Indian","Average ₹300 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available","null","2.5/5                                                    
                                                
                                                
                                                    24  votes                                                
												·","Today  12 Noon to 10:30 PM","null","null","null","null","null"
"Whitefield                        (669 places)","https://www.zomato.com/bangalore/whitefield-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-whitefield?ref_page=subzone","Unlock - The Restobar - Keys Hotel","https://www.zomato.com/bangalore/unlock-the-restobar-keys-hotel-whitefield","","https://www.zomato.com/bangalore/dine-out-in-whitefield?ref_page=subzone&page=7","080 25013000","Finger Food","Average ₹2,000 for two people (approx.) with alcohol","Highlights
                
        
        
        
        
        
        
        
        
                Wheelchair Accessible
        
            
    
        
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Valet Parking AvailableWifiNightlifeSmoking Area","null","3.1/5                                                    
                                                
                                                
                                                    18  votes                                                
												·","Today  11 AM to 11:30 PM","null","null","null","null","null"
"Whitefield                        (669 places)","https://www.zomato.com/bangalore/whitefield-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-whitefield?ref_page=subzone","Ovenstory Pizza","https://www.zomato.com/bangalore/ovenstory-pizza-whitefield","","https://www.zomato.com/bangalore/delivery-in-whitefield?ref_page=subzone&page=6","18002700913","Pizza","Average ₹700 for two people (approx.)","Highlights
                
        
                Delivery Only
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available
        
        
        
            
    
        
        
        
        
                                Serves Non Veg","null","3.2/5                                                    
                                                
                                                
                                                    11  votes                                                
												·","Today  11 AM to 1 AM","null","null","null","null","null"
"Whitefield                        (669 places)","https://www.zomato.com/bangalore/whitefield-restaurants","See more ›","https://www.zomato.com/bangalore/whitefield-restaurants/chinese?ref_page=subzone","Bhagini IRIS","https://www.zomato.com/bangalore/bhagini-iris-whitefield","","https://www.zomato.com/bangalore/whitefield-restaurants/chinese?ref_page=subzone&page=2","+91 9035222811","North Indian, Chinese","Average ₹600 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
                
         Serves Halal   
        
        
        
        
        
            
    
        
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Outdoor Seating","null","2.7/5                                                    
                                                
                                                
                                                    87  votes                                                
												·","Today  11:30 AM to 11:30 PM","null","Tandoori Chicken,                                         
                                                                            
                                            Curd Rice,                                         
                                                                            
                                            Chilli Chicken,                                         
                                                                            
                                            Chicken Tikka Masala","Look & Feel
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Decor","null","null"
"Whitefield                        (669 places)","https://www.zomato.com/bangalore/whitefield-restaurants","See more ›","https://www.zomato.com/bangalore/whitefield-restaurants/north-indian?ref_page=subzone","Red Rhino - Crafted Brewery & Inspired Kitchen","https://www.zomato.com/bangalore/red-rhino-crafted-brewery-inspired-kitchen-whitefield","","https://www.zomato.com/bangalore/whitefield-restaurants/north-indian?ref_page=subzone&page=6","+91 8069549999","Asian, North Indian, South Indian, Mediterranean, Continental","Average ₹1,200 for two people (approx.)","Highlights
                
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Smoking AreaOutdoor SeatingWifi","null","3.3/5                                                    
                                                
                                                
                                                    Based on 11 votes                                                
												·","Today  6 PM to 11 PM","null","null","null","null","null"
"Whitefield                        (669 places)","https://www.zomato.com/bangalore/whitefield-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-whitefield?ref_page=subzone","Sorse","https://www.zomato.com/sorse","","https://www.zomato.com/bangalore/dine-out-in-whitefield?ref_page=subzone&page=2","080 49652640","Bengali","Average ₹650 for two people (approx.)","Highlights
                
        
                Home Delivery","null","3.4/5                                                    
                                                
                                                
                                                    355  votes                                                
												·","Today  11:30 AM to 4 PM, 7 PM to 11 PM","Authentic Bengali Cuisine","Mishti Doi,                                         
                                                                            
                                            Luchi,                                         
                                                                            
                                            Bhetki Paturi,                                         
                                                                            
                                            Malpua,                                         
                                                                            
                                            Chicken Chaap,                                         
                                                                            
                                            Chicken Biryani,                                         
                                                                            
                                            Doi Potol","Service
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Courteous Staff,                                         
                                                                            
                                            Friendly Staff,                                         
                                                                            
                                            Prompt Service","Look & Feel
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Decor","null"
"Whitefield                        (669 places)","https://www.zomato.com/bangalore/whitefield-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-whitefield?ref_page=subzone","Sbarro","https://www.zomato.com/bangalore/sbarro-whitefield","","https://www.zomato.com/bangalore/dine-out-in-whitefield?ref_page=subzone&page=3","+91 7899740785","Pizza, Italian, Fast Food","Average ₹650 for two people (approx.)","Highlights
        
            WifiOutdoor Seating","null","2.7/5                                                    
                                                
                                                
                                                    213  votes                                                
												·","Today  11 AM to 11 PM","null","Chicken Stromboli,                                         
                                                                            
                                            Potato Wedges,                                         
                                                                            
                                            Stuffed Pizza,                                         
                                                                            
                                            Thin Crust Pizza,                                         
                                                                            
                                            Double Cheese Pizza,                                         
                                                                            
                                            Veg Pizza,                                         
                                                                            
                                            Veg Supreme","Service
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Prompt Service","null","null"
